symbol,timestamp,open,high,low,close,volume
MSFT,2025-09-02T21:03:00Z,502.405,528.4198,502.12,502.45,172
MSFT,2025-09-02T21:04:00Z,502.45,503.0,501.9,502.45,39
MSFT,2025-09-02T21:05:00Z,502.11,502.98,502.11,502.5,52
MSFT,2025-09-02T21:06:00Z,502.37,502.89,502.03,502.405,104
MSFT,2025-09-02T21:07:00Z,502.3,505.12,502.12,502.37,9486
MSFT,2025-09-02T21:08:00Z,502.37,502.81,502.11,502.46,295
MSFT,2025-09-02T21:09:00Z,502.46,502.81,502.17,502.46,94
MSFT,2025-09-02T21:10:00Z,502.4,502.81,495.3328,502.81,1102
MSFT,2025-09-02T21:11:00Z,502.11,502.89,484.1938,484.1938,3568
MSFT,2025-09-02T21:12:00Z,502.89,502.89,502.48,502.89,569
MSFT,2025-09-02T21:13:00Z,502.53,503.0,502.48,502.5107,1088
MSFT,2025-09-02T21:14:00Z,502.74,502.84,502.48,502.74,326
MSFT,2025-09-02T21:15:00Z,502.74,502.85,502.6,502.75,136
MSFT,2025-09-02T21:16:00Z,502.84,503.0,502.48,502.74,197
MSFT,2025-09-02T21:17:00Z,502.48,502.85,497.6111,502.74,1395
MSFT,2025-09-02T21:18:00Z,503.0,503.0,502.48,502.84,21
MSFT,2025-09-02T21:19:00Z,502.74,503.0,492.2458,502.74,356
MSFT,2025-09-02T21:20:00Z,502.8,503.39,502.76,503.39,4747
MSFT,2025-09-02T21:21:00Z,503.27,503.39,471.9231,503.39,198
MSFT,2025-09-02T21:22:00Z,476.504,503.39,471.9231,503.22,99
MSFT,2025-09-02T21:23:00Z,503.2,503.38,471.9231,492.419,5589
MSFT,2025-09-02T21:24:00Z,503.07,503.38,471.9231,503.38,328
MSFT,2025-09-02T21:25:00Z,503.195,503.38,503.15,503.22,78
MSFT,2025-09-02T21:26:00Z,503.18,503.59,503.06,503.4101,948
MSFT,2025-09-02T21:27:00Z,503.57,503.86,503.51,503.73,352
MSFT,2025-09-02T21:28:00Z,503.521,503.95,503.51,503.58,1867
MSFT,2025-09-02T21:29:00Z,503.745,503.745,503.51,503.5128,32
MSFT,2025-09-02T21:30:00Z,503.7,503.98,503.51,503.98,98
MSFT,2025-09-02T21:31:00Z,503.8394,528.4198,503.75,504.02,3048
MSFT,2025-09-02T21:32:00Z,503.96,503.96,503.12,503.1739,585
MSFT,2025-09-02T21:33:00Z,503.2188,503.5,503.2188,503.26,178
MSFT,2025-09-02T21:34:00Z,503.26,504.3,503.16,503.34,195
MSFT,2025-09-02T21:35:00Z,503.34,504.3,503.34,504.11,2000
MSFT,2025-09-02T21:36:00Z,504.11,504.48,484.1938,504.28,723
MSFT,2025-09-02T21:37:00Z,504.16,504.48,485.0157,504.295,265
MSFT,2025-09-02T21:38:00Z,504.18,504.48,504.17,504.38,86
MSFT,2025-09-02T21:39:00Z,504.18,504.48,487.5919,504.225,142
MSFT,2025-09-02T21:40:00Z,504.225,504.48,504.19,504.41,1011
MSFT,2025-09-02T21:41:00Z,504.411,504.45,504.41,504.41,675
MSFT,2025-09-02T21:42:00Z,504.43,504.4499,470.0031,504.41,5687
MSFT,2025-09-02T21:43:00Z,504.44,504.44,504.41,504.43,1046
MSFT,2025-09-02T21:44:00Z,504.45,504.45,504.41,504.439,263
MSFT,2025-09-02T21:45:00Z,504.42,504.43,504.41,504.43,334
MSFT,2025-09-02T21:46:00Z,504.45,504.45,489.0851,504.45,465
MSFT,2025-09-02T21:47:00Z,504.45,504.45,495.3328,495.3328,1065
MSFT,2025-09-02T21:48:00Z,504.43,504.44,504.0,504.4,857
MSFT,2025-09-02T21:49:00Z,504.411,528.3499,492.2458,504.0,909
MSFT,2025-09-02T21:50:00Z,503.725,504.45,503.55,503.66,428
MSFT,2025-09-02T21:51:00Z,504.45,504.45,503.62,503.8,109
MSFT,2025-09-02T21:52:00Z,503.8,504.115,503.75,503.85,241
MSFT,2025-09-02T21:53:00Z,503.75,528.3499,503.75,503.86,251
MSFT,2025-09-02T21:54:00Z,504.18,504.48,489.7267,503.98,792
MSFT,2025-09-02T21:55:00Z,504.48,504.48,503.73,503.85,498
MSFT,2025-09-02T21:56:00Z,487.5919,504.48,480.3435,503.74,214
MSFT,2025-09-02T21:57:00Z,504.03,504.03,503.3,503.76,716
MSFT,2025-09-02T21:58:00Z,503.94,504.48,503.94,504.21,102
MSFT,2025-09-02T21:59:00Z,504.1,504.4314,503.97,504.21,150
MSFT,2025-09-02T22:00:00Z,503.95,504.21,475.0855,503.74,425
MSFT,2025-09-02T22:01:00Z,503.99,504.48,503.68,503.745,115
MSFT,2025-09-02T22:02:00Z,503.745,504.47,471.9231,504.19,60
MSFT,2025-09-02T22:03:00Z,504.02,504.47,503.91,504.02,100
MSFT,2025-09-02T22:04:00Z,503.9,504.48,503.33,503.94,214
MSFT,2025-09-02T22:05:00Z,503.88,504.48,503.4,503.4,1833
MSFT,2025-09-02T22:06:00Z,503.94,504.39,503.0,503.05,795
MSFT,2025-09-02T22:07:00Z,503.05,504.32,503.0,503.645,261
MSFT,2025-09-02T22:08:00Z,503.0,504.3,503.0,503.03,63
MSFT,2025-09-02T22:09:00Z,503.45,504.4,503.0,503.65,44
MSFT,2025-09-02T22:10:00Z,504.3,504.3,503.0,503.99,83
MSFT,2025-09-02T22:11:00Z,504.35,504.35,489.0851,489.0851,43
MSFT,2025-09-02T22:12:00Z,503.645,504.29,503.0322,503.15,264
MSFT,2025-09-02T22:13:00Z,503.645,504.0,503.09,503.2,59
MSFT,2025-09-02T22:14:00Z,503.7,504.24,503.0,503.65,21
MSFT,2025-09-02T22:15:00Z,503.7,504.35,503.675,503.7,23
MSFT,2025-09-02T22:16:00Z,503.0,504.35,503.0,503.8,152
MSFT,2025-09-02T22:17:00Z,504.35,504.35,503.21,503.59,151
MSFT,2025-09-02T22:18:00Z,503.56,504.02,503.0812,504.02,73
MSFT,2025-09-02T22:19:00Z,503.1035,504.35,503.1035,503.49,60
MSFT,2025-09-02T22:20:00Z,503.59,503.59,503.08,503.23,235
MSFT,2025-09-02T22:21:00Z,503.6083,503.785,503.4,503.5,175
MSFT,2025-09-02T22:22:00Z,503.6001,503.86,503.08,503.585,478
MSFT,2025-09-02T22:23:00Z,503.51,504.09,503.08,503.585,10
MSFT,2025-09-02T22:24:00Z,504.09,504.09,503.1,504.09,11
MSFT,2025-09-02T22:25:00Z,503.595,503.7,503.12,503.33,141
MSFT,2025-09-02T22:26:00Z,503.35,503.98,503.12,503.54,568
MSFT,2025-09-02T22:27:00Z,503.12,503.88,503.12,503.27,403
MSFT,2025-09-02T22:28:00Z,503.88,503.88,503.12,503.23,791
MSFT,2025-09-02T22:29:00Z,503.13,503.45,503.12,503.45,1105
MSFT,2025-09-02T22:30:00Z,503.285,503.45,503.2,503.45,404
MSFT,2025-09-02T22:31:00Z,503.44,504.0,503.12,503.1304,130
MSFT,2025-09-02T22:32:00Z,503.45,504.0,503.26,503.26,110
MSFT,2025-09-02T22:33:00Z,503.31,503.645,503.25,503.3,438
MSFT,2025-09-02T22:34:00Z,503.29,503.98,503.21,503.495,183
MSFT,2025-09-02T22:35:00Z,503.495,503.6,503.355,503.58,12
MSFT,2025-09-02T22:36:00Z,503.59,503.6,503.01,503.305,57
MSFT,2025-09-02T22:37:00Z,503.47,503.6,503.26,503.305,14
MSFT,2025-09-02T22:38:00Z,503.305,503.6,503.3,503.32,23
MSFT,2025-09-02T22:39:00Z,503.3,503.6,503.25,503.305,36
MSFT,2025-09-02T22:40:00Z,503.3,503.45,503.3,503.305,14
MSFT,2025-09-02T22:41:00Z,503.305,503.45,503.3,503.305,11
MSFT,2025-09-02T22:42:00Z,503.305,503.59,503.01,503.45,57
MSFT,2025-09-02T22:43:00Z,503.45,503.6,503.25,503.305,161
MSFT,2025-09-02T22:44:00Z,503.01,503.53,503.01,503.49,315
MSFT,2025-09-02T22:45:00Z,503.3,503.305,503.0631,503.305,23
MSFT,2025-09-02T22:46:00Z,503.305,503.47,503.305,503.47,5
MSFT,2025-09-02T22:47:00Z,503.305,503.45,503.3,503.45,18
MSFT,2025-09-02T22:48:00Z,503.305,503.6,503.3,503.6,526
MSFT,2025-09-02T22:49:00Z,503.6,503.6,503.01,503.01,212
MSFT,2025-09-02T22:50:00Z,503.6,503.6,503.01,503.31,45
MSFT,2025-09-02T22:51:00Z,503.5988,503.6,503.0247,503.2,164
MSFT,2025-09-02T22:52:00Z,503.305,503.5988,503.07,503.07,159
MSFT,2025-09-02T22:53:00Z,503.13,503.6,503.07,503.5469,19
MSFT,2025-09-02T22:54:00Z,503.07,503.5469,503.01,503.38,60
MSFT,2025-09-02T22:55:00Z,503.1,503.6,503.1,503.38,124
MSFT,2025-09-02T22:56:00Z,503.35,503.35,503.1,503.3,170
MSFT,2025-09-02T22:57:00Z,503.33,503.59,502.5,502.5,449
MSFT,2025-09-02T22:58:00Z,503.045,503.14,502.78,502.85,183
MSFT,2025-09-02T22:59:00Z,502.5972,503.065,502.55,502.55,329
MSFT,2025-09-02T23:00:00Z,503.065,503.4873,502.55,502.76,102
MSFT,2025-09-02T23:01:00Z,503.065,503.065,502.55,502.55,317
MSFT,2025-09-02T23:02:00Z,502.72,503.06,502.56,502.68,182
MSFT,2025-09-02T23:03:00Z,502.72,502.8,502.54,502.55,2056
MSFT,2025-09-02T23:04:00Z,502.65,502.8,502.5,502.7,247
MSFT,2025-09-02T23:05:00Z,502.71,502.7988,502.66,502.67,43
MSFT,2025-09-02T23:06:00Z,502.72,502.8,502.5,502.8,880
MSFT,2025-09-02T23:07:00Z,502.65,502.8,502.56,502.56,160
MSFT,2025-09-02T23:08:00Z,502.56,502.8,502.5,502.52,624
MSFT,2025-09-02T23:09:00Z,502.5,502.79,502.5,502.79,20
MSFT,2025-09-02T23:10:00Z,502.65,502.79,502.5,502.5,8
MSFT,2025-09-02T23:11:00Z,502.65,502.8,502.5,502.65,16
MSFT,2025-09-02T23:12:00Z,502.5,502.8,502.5,502.8,19
MSFT,2025-09-02T23:13:00Z,502.65,502.8,502.65,502.8,12
MSFT,2025-09-02T23:14:00Z,502.68,502.7,502.55,502.55,264
MSFT,2025-09-02T23:15:00Z,502.7925,502.7925,502.5,502.5,3
MSFT,2025-09-02T23:16:00Z,502.7,502.7,502.5,502.5,25
MSFT,2025-09-02T23:17:00Z,502.8,502.8,502.5,502.69,180
MSFT,2025-09-02T23:18:00Z,502.51,502.8,502.5,502.5,38
MSFT,2025-09-02T23:19:00Z,502.65,502.8,502.0,502.0,895
MSFT,2025-09-02T23:20:00Z,502.29,502.8,502.0,502.4,68
MSFT,2025-09-02T23:21:00Z,502.47,502.5,502.0,502.4,445
MSFT,2025-09-02T23:22:00Z,502.28,502.8,502.28,502.4,37
MSFT,2025-09-02T23:23:00Z,502.28,502.8,502.28,502.55,45
MSFT,2025-09-02T23:24:00Z,502.55,502.7887,502.35,502.575,235
MSFT,2025-09-02T23:25:00Z,502.35,502.8,502.35,502.45,39
MSFT,2025-09-02T23:26:00Z,502.56,502.57,502.35,502.53,341
MSFT,2025-09-02T23:27:00Z,502.575,502.8,502.3571,502.5,21
MSFT,2025-09-02T23:28:00Z,502.5,502.8,502.49,502.5,86
MSFT,2025-09-02T23:29:00Z,502.575,502.8,502.35,502.35,24
MSFT,2025-09-02T23:30:00Z,502.8,502.8,502.35,502.35,73
MSFT,2025-09-02T23:31:00Z,502.3612,502.575,502.35,502.35,43
MSFT,2025-09-02T23:32:00Z,502.575,502.75,502.35,502.35,53
MSFT,2025-09-02T23:33:00Z,502.55,502.75,502.35,502.5,44
MSFT,2025-09-02T23:34:00Z,502.36,502.55,502.35,502.55,43
MSFT,2025-09-02T23:35:00Z,502.75,502.75,502.35,502.75,224
MSFT,2025-09-02T23:36:00Z,502.55,502.55,502.45,502.55,102
MSFT,2025-09-02T23:37:00Z,502.55,502.75,502.35,502.49,72
MSFT,2025-09-02T23:38:00Z,502.525,502.65,502.5,502.525,47
MSFT,2025-09-02T23:39:00Z,502.525,502.525,502.5,502.5,25
MSFT,2025-09-02T23:40:00Z,502.5,502.7,502.5,502.525,333
MSFT,2025-09-02T23:41:00Z,502.3629,502.7,502.35,502.525,349
MSFT,2025-09-02T23:42:00Z,502.35,502.525,502.35,502.525,257
MSFT,2025-09-02T23:43:00Z,502.4,502.525,502.4,502.525,71
MSFT,2025-09-02T23:44:00Z,502.525,502.7,502.35,502.6,274
MSFT,2025-09-02T23:45:00Z,502.5,502.55,502.18,502.18,256
MSFT,2025-09-02T23:46:00Z,502.325,502.59,502.0531,502.295,11
MSFT,2025-09-02T23:47:00Z,502.295,502.295,502.2,502.295,21
MSFT,2025-09-02T23:48:00Z,502.295,502.3,502.0,502.186,101
MSFT,2025-09-02T23:49:00Z,502.25,502.4,502.19,502.2,121
MSFT,2025-09-02T23:50:00Z,502.18,502.4,502.0,502.2,72
MSFT,2025-09-02T23:51:00Z,502.2,502.4,502.0,502.35,137
MSFT,2025-09-02T23:52:00Z,502.28,502.4,502.18,502.18,117
MSFT,2025-09-02T23:53:00Z,502.0,502.4,502.0,502.4,154
MSFT,2025-09-02T23:54:00Z,502.2,502.4,502.11,502.4,48
MSFT,2025-09-02T23:55:00Z,502.2,502.55,502.2,502.5,772
MSFT,2025-09-02T23:56:00Z,502.45,502.55,502.45,502.45,527
MSFT,2025-09-02T23:57:00Z,502.4501,502.55,502.45,502.55,1642
MSFT,2025-09-02T23:58:00Z,502.55,502.55,502.45,502.45,117
MSFT,2025-09-02T23:59:00Z,502.5,503.195,502.45,502.8,1486
MSFT,2025-09-03T08:00:00Z,501.9,505.0,501.9,504.62,722
MSFT,2025-09-03T08:01:00Z,504.58,504.58,503.79,504.27,190
MSFT,2025-09-03T08:02:00Z,504.4,504.59,504.18,504.58,878
MSFT,2025-09-03T08:03:00Z,504.5,504.65,504.5,504.65,560
MSFT,2025-09-03T08:04:00Z,504.6,505.13,504.51,505.12,1203
MSFT,2025-09-03T08:05:00Z,505.37,505.37,505.06,505.35,228
MSFT,2025-09-03T08:06:00Z,505.23,505.35,505.02,505.19,348
MSFT,2025-09-03T08:07:00Z,505.1,505.25,505.1,505.13,585
MSFT,2025-09-03T08:08:00Z,505.0,505.07,504.85,504.87,1050
MSFT,2025-09-03T08:09:00Z,504.99,505.34,504.99,505.34,435
MSFT,2025-09-03T08:10:00Z,505.3,505.36,505.26,505.36,539
MSFT,2025-09-03T08:11:00Z,505.3,505.4,505.2,505.23,565
MSFT,2025-09-03T08:12:00Z,505.21,505.36,505.2,505.28,288
MSFT,2025-09-03T08:13:00Z,505.36,505.93,505.36,505.63,406
MSFT,2025-09-03T08:14:00Z,505.62,505.63,505.37,505.59,470
MSFT,2025-09-03T08:15:00Z,505.47,505.47,505.47,505.47,15
MSFT,2025-09-03T08:16:00Z,505.62,505.96,505.62,505.93,409
MSFT,2025-09-03T08:17:00Z,505.76,505.78,505.49,505.68,319
MSFT,2025-09-03T08:18:00Z,505.72,505.78,505.45,505.5,388
MSFT,2025-09-03T08:19:00Z,505.72,505.72,505.6,505.6,100
MSFT,2025-09-03T08:20:00Z,505.87,505.87,505.5,505.5,128
MSFT,2025-09-03T08:21:00Z,505.6,505.6,505.6,505.6,6
MSFT,2025-09-03T08:22:00Z,505.6,505.75,505.45,505.75,148
MSFT,2025-09-03T08:23:00Z,505.6,506.05,505.6,505.87,180
MSFT,2025-09-03T08:24:00Z,505.61,505.78,505.61,505.78,11
MSFT,2025-09-03T08:25:00Z,505.8,505.81,505.37,505.7,154
MSFT,2025-09-03T08:27:00Z,505.5,505.72,505.5,505.54,67
MSFT,2025-09-03T08:28:00Z,505.69,505.76,505.41,505.68,132
MSFT,2025-09-03T08:29:00Z,505.65,505.82,505.65,505.82,6
MSFT,2025-09-03T08:30:00Z,505.65,505.79,505.31,505.31,301
MSFT,2025-09-03T08:31:00Z,505.51,505.51,505.29,505.41,17
MSFT,2025-09-03T08:32:00Z,505.41,505.41,505.41,505.41,38
MSFT,2025-09-03T08:33:00Z,505.41,505.61,505.21,505.42,778
MSFT,2025-09-03T08:34:00Z,505.32,505.4,505.21,505.22,71
MSFT,2025-09-03T08:35:00Z,505.34,505.38,505.25,505.25,90
MSFT,2025-09-03T08:36:00Z,505.25,505.25,505.01,505.02,225
MSFT,2025-09-03T08:37:00Z,505.15,505.15,505.12,505.14,137
MSFT,2025-09-03T08:38:00Z,505.25,505.25,504.99,504.99,437
MSFT,2025-09-03T08:39:00Z,504.92,504.98,504.0,504.5,1819
MSFT,2025-09-03T08:41:00Z,504.63,504.63,504.63,504.63,12
MSFT,2025-09-03T08:42:00Z,504.88,504.89,504.6,504.6,46
MSFT,2025-09-03T08:43:00Z,504.6,504.6,504.6,504.6,1
MSFT,2025-09-03T08:44:00Z,504.87,504.87,504.87,504.87,1
MSFT,2025-09-03T08:46:00Z,504.63,504.63,504.42,504.51,121
MSFT,2025-09-03T08:47:00Z,504.55,504.89,504.43,504.89,29
MSFT,2025-09-03T08:48:00Z,505.01,505.01,504.46,504.95,66
MSFT,2025-09-03T08:50:00Z,504.91,504.91,504.91,504.91,1
MSFT,2025-09-03T08:51:00Z,504.89,504.89,504.48,504.48,214
MSFT,2025-09-03T08:52:00Z,504.51,504.51,504.51,504.51,48
MSFT,2025-09-03T08:53:00Z,504.51,504.51,504.51,504.51,3
MSFT,2025-09-03T08:54:00Z,504.51,504.84,504.5,504.84,96
MSFT,2025-09-03T08:55:00Z,504.74,504.74,504.74,504.74,5
MSFT,2025-09-03T08:56:00Z,504.75,504.75,504.55,504.55,73
MSFT,2025-09-03T08:57:00Z,504.72,504.72,504.22,504.26,841
MSFT,2025-09-03T08:58:00Z,504.4,504.75,504.4,504.52,1309
MSFT,2025-09-03T08:59:00Z,504.92,504.92,504.92,504.92,1
MSFT,2025-09-03T09:00:00Z,505.0,505.12,505.0,505.12,73
MSFT,2025-09-03T09:01:00Z,505.04,505.06,505.04,505.06,37
MSFT,2025-09-03T09:02:00Z,505.02,505.03,504.8,504.8,219
MSFT,2025-09-03T09:03:00Z,504.78,504.8,504.78,504.8,126
MSFT,2025-09-03T09:04:00Z,504.93,504.95,504.93,504.95,64
MSFT,2025-09-03T09:05:00Z,504.95,504.95,504.85,504.85,102
MSFT,2025-09-03T09:06:00Z,504.58,504.83,504.58,504.78,28
MSFT,2025-09-03T09:07:00Z,504.8,504.8,504.57,504.74,4
MSFT,2025-09-03T09:08:00Z,504.78,504.83,504.74,504.79,219
MSFT,2025-09-03T09:09:00Z,504.78,504.8,504.7,504.79,123
MSFT,2025-09-03T09:10:00Z,504.61,504.61,504.4,504.46,189
MSFT,2025-09-03T09:11:00Z,504.55,504.63,504.37,504.37,113
MSFT,2025-09-03T09:12:00Z,504.34,504.36,504.22,504.22,60
MSFT,2025-09-03T09:13:00Z,504.22,504.22,504.21,504.21,27
MSFT,2025-09-03T09:14:00Z,504.21,504.52,504.21,504.21,519
MSFT,2025-09-03T09:15:00Z,504.21,504.49,504.21,504.22,216
MSFT,2025-09-03T09:16:00Z,504.53,504.53,504.53,504.53,20
MSFT,2025-09-03T09:17:00Z,504.34,504.68,504.34,504.55,201
MSFT,2025-09-03T09:18:00Z,504.65,504.65,504.65,504.65,1
MSFT,2025-09-03T09:19:00Z,504.59,504.65,504.59,504.65,80
MSFT,2025-09-03T09:20:00Z,504.65,504.65,504.62,504.65,77
MSFT,2025-09-03T09:21:00Z,504.65,504.82,504.64,504.82,455
MSFT,2025-09-03T09:22:00Z,504.78,504.81,504.78,504.81,179
MSFT,2025-09-03T09:23:00Z,504.8,504.93,504.8,504.92,256
MSFT,2025-09-03T09:24:00Z,504.89,504.94,504.89,504.92,95
MSFT,2025-09-03T09:25:00Z,504.83,504.93,504.8,504.8,37
MSFT,2025-09-03T09:26:00Z,504.82,504.82,504.79,504.79,25
MSFT,2025-09-03T09:27:00Z,504.9,504.9,504.9,504.9,3
MSFT,2025-09-03T09:28:00Z,504.91,504.91,504.85,504.85,13
MSFT,2025-09-03T09:29:00Z,504.92,504.98,504.9,504.9,190
MSFT,2025-09-03T09:30:00Z,504.94,504.94,504.93,504.93,50
MSFT,2025-09-03T09:31:00Z,504.85,504.85,504.85,504.85,32
MSFT,2025-09-03T09:32:00Z,504.81,504.84,504.71,504.84,123
MSFT,2025-09-03T09:33:00Z,504.9,504.92,504.9,504.92,56
MSFT,2025-09-03T09:34:00Z,504.81,504.82,504.68,504.82,96
MSFT,2025-09-03T09:35:00Z,504.82,504.82,504.82,504.82,2
MSFT,2025-09-03T09:36:00Z,504.82,504.82,504.63,504.74,403
MSFT,2025-09-03T09:37:00Z,504.74,504.9,504.7,504.82,38
MSFT,2025-09-03T09:38:00Z,504.89,504.9,504.89,504.9,2
MSFT,2025-09-03T09:39:00Z,504.8,504.8,504.75,504.75,52
MSFT,2025-09-03T09:40:00Z,504.8,504.88,504.8,504.84,7
MSFT,2025-09-03T09:41:00Z,504.85,504.85,504.84,504.84,109
MSFT,2025-09-03T09:42:00Z,504.82,504.84,504.82,504.82,84
MSFT,2025-09-03T09:43:00Z,504.82,504.96,504.82,504.96,791
MSFT,2025-09-03T09:44:00Z,504.92,504.92,504.9,504.9,58
MSFT,2025-09-03T09:45:00Z,504.84,504.88,504.82,504.88,45
MSFT,2025-09-03T09:46:00Z,504.85,504.86,504.8,504.81,66
MSFT,2025-09-03T09:47:00Z,504.82,504.83,504.74,504.8,222
MSFT,2025-09-03T09:48:00Z,504.83,504.86,504.83,504.86,78
MSFT,2025-09-03T09:49:00Z,504.85,504.86,504.72,504.77,394
MSFT,2025-09-03T09:50:00Z,504.7,504.7,504.7,504.7,1
MSFT,2025-09-03T09:51:00Z,504.73,504.73,504.66,504.7,13
MSFT,2025-09-03T09:52:00Z,504.7,504.73,504.7,504.73,92
MSFT,2025-09-03T09:53:00Z,504.77,504.77,504.77,504.77,2
MSFT,2025-09-03T09:54:00Z,504.76,504.76,504.76,504.76,4
MSFT,2025-09-03T09:56:00Z,504.76,504.77,504.76,504.77,11
MSFT,2025-09-03T09:57:00Z,504.77,504.77,504.73,504.74,123
MSFT,2025-09-03T09:58:00Z,504.74,504.76,504.74,504.76,28
MSFT,2025-09-03T09:59:00Z,504.78,504.78,504.78,504.78,2
MSFT,2025-09-03T10:00:00Z,504.76,504.76,504.68,504.68,53
MSFT,2025-09-03T10:01:00Z,504.72,504.73,504.72,504.73,34
MSFT,2025-09-03T10:02:00Z,504.73,504.73,504.68,504.68,51
MSFT,2025-09-03T10:03:00Z,504.65,504.65,504.6,504.6,28
MSFT,2025-09-03T10:04:00Z,504.71,504.71,504.71,504.71,1
MSFT,2025-09-03T10:05:00Z,504.73,504.73,504.63,504.63,137
MSFT,2025-09-03T10:06:00Z,504.63,504.63,504.5,504.5,193
MSFT,2025-09-03T10:07:00Z,504.5,504.55,504.5,504.52,204
MSFT,2025-09-03T10:08:00Z,504.54,504.56,504.54,504.56,334
MSFT,2025-09-03T10:09:00Z,504.56,504.56,504.31,504.51,263
MSFT,2025-09-03T10:10:00Z,504.5,504.51,504.32,504.32,228
MSFT,2025-09-03T10:11:00Z,504.56,504.63,504.49,504.49,452
MSFT,2025-09-03T10:12:00Z,504.51,504.63,504.51,504.63,106
MSFT,2025-09-03T10:13:00Z,504.52,504.58,504.36,504.52,251
MSFT,2025-09-03T10:14:00Z,504.38,504.38,504.24,504.31,292
MSFT,2025-09-03T10:15:00Z,504.53,504.61,504.52,504.52,496
MSFT,2025-09-03T10:16:00Z,504.56,504.56,504.23,504.25,120
MSFT,2025-09-03T10:17:00Z,504.27,504.28,504.21,504.21,769
MSFT,2025-09-03T10:18:00Z,504.4,504.4,504.0,504.02,430
MSFT,2025-09-03T10:19:00Z,504.07,504.4,504.07,504.4,27
MSFT,2025-09-03T10:20:00Z,504.23,504.28,504.23,504.23,39
MSFT,2025-09-03T10:21:00Z,504.3,504.43,504.3,504.43,8
MSFT,2025-09-03T10:22:00Z,504.27,504.42,504.25,504.26,99
MSFT,2025-09-03T10:23:00Z,504.25,504.26,504.21,504.21,318
MSFT,2025-09-03T10:24:00Z,504.15,504.2,504.15,504.2,26
MSFT,2025-09-03T10:25:00Z,504.13,504.13,504.13,504.13,1
MSFT,2025-09-03T10:26:00Z,504.09,504.13,504.09,504.13,27
MSFT,2025-09-03T10:27:00Z,504.15,504.23,504.15,504.23,58
MSFT,2025-09-03T10:28:00Z,504.36,504.44,504.26,504.26,20
MSFT,2025-09-03T10:29:00Z,504.21,504.26,504.21,504.26,4
MSFT,2025-09-03T10:32:00Z,504.38,504.38,504.27,504.38,179
MSFT,2025-09-03T10:33:00Z,504.3,504.32,504.27,504.27,20
MSFT,2025-09-03T10:34:00Z,504.27,504.27,504.16,504.16,282
MSFT,2025-09-03T10:35:00Z,504.13,504.16,503.69,503.76,395
MSFT,2025-09-03T10:36:00Z,504.0,504.0,504.0,504.0,40
MSFT,2025-09-03T10:37:00Z,504.0,504.0,504.0,504.0,68
MSFT,2025-09-03T10:38:00Z,504.0,504.07,503.72,503.72,71
MSFT,2025-09-03T10:39:00Z,504.21,504.21,504.21,504.21,11
MSFT,2025-09-03T10:40:00Z,504.01,504.01,504.01,504.01,1
MSFT,2025-09-03T10:41:00Z,504.0,504.05,503.74,503.94,47
MSFT,2025-09-03T10:42:00Z,504.07,504.12,504.07,504.12,3
MSFT,2025-09-03T10:43:00Z,504.0,504.0,504.0,504.0,6
MSFT,2025-09-03T10:44:00Z,504.25,504.25,504.12,504.12,32
MSFT,2025-09-03T10:45:00Z,504.25,504.25,504.13,504.13,123
MSFT,2025-09-03T10:46:00Z,504.25,504.25,504.25,504.25,4
MSFT,2025-09-03T10:47:00Z,504.13,504.15,504.13,504.15,44
MSFT,2025-09-03T10:48:00Z,504.25,504.25,504.16,504.25,22
MSFT,2025-09-03T10:49:00Z,504.23,504.28,504.23,504.26,475
MSFT,2025-09-03T10:50:00Z,504.27,504.38,504.27,504.38,232
MSFT,2025-09-03T10:51:00Z,504.28,504.32,504.12,504.12,399
MSFT,2025-09-03T10:52:00Z,504.14,504.29,504.14,504.29,4
MSFT,2025-09-03T10:54:00Z,504.13,504.23,504.13,504.23,61
MSFT,2025-09-03T10:55:00Z,504.23,504.25,504.12,504.12,925
MSFT,2025-09-03T10:56:00Z,504.12,504.13,504.12,504.12,301
MSFT,2025-09-03T10:57:00Z,504.19,504.23,504.0,504.01,390
MSFT,2025-09-03T10:58:00Z,504.18,504.2,504.08,504.17,53
MSFT,2025-09-03T10:59:00Z,504.17,504.17,504.14,504.14,140
MSFT,2025-09-03T11:00:00Z,504.0,504.15,503.78,503.99,347
MSFT,2025-09-03T11:01:00Z,503.9,504.1,503.9,504.1,1276
MSFT,2025-09-03T11:02:00Z,504.19,504.3,504.01,504.26,106
MSFT,2025-09-03T11:03:00Z,504.07,504.07,504.05,504.05,14
MSFT,2025-09-03T11:04:00Z,504.18,504.22,504.06,504.22,120
MSFT,2025-09-03T11:05:00Z,504.37,504.37,504.37,504.37,1
MSFT,2025-09-03T11:06:00Z,504.37,504.42,504.37,504.42,44
MSFT,2025-09-03T11:07:00Z,504.4,504.4,504.33,504.4,36
MSFT,2025-09-03T11:08:00Z,504.45,504.45,504.3,504.3,313
MSFT,2025-09-03T11:09:00Z,504.39,504.39,504.3,504.32,237
MSFT,2025-09-03T11:10:00Z,504.38,504.52,504.32,504.52,209
MSFT,2025-09-03T11:11:00Z,504.5,504.55,504.5,504.55,36
MSFT,2025-09-03T11:12:00Z,504.6,504.61,504.5,504.5,63
MSFT,2025-09-03T11:13:00Z,504.5,504.51,504.36,504.51,251
MSFT,2025-09-03T11:14:00Z,504.5,504.5,504.3,504.38,398
MSFT,2025-09-03T11:15:00Z,504.3,504.3,504.02,504.02,1112
