symbol,timestamp,open,high,low,close,volume
AAPL,2025-09-02T23:31:00Z,235.7,235.73,235.65,235.69,928
AAPL,2025-09-02T23:32:00Z,235.73,235.75,235.68,235.732,1689
AAPL,2025-09-02T23:33:00Z,235.74,235.81,235.65,235.75,927
AAPL,2025-09-02T23:34:00Z,235.8,235.9,235.71,235.9,1433
AAPL,2025-09-02T23:35:00Z,235.9,235.95,235.8,235.9489,272
AAPL,2025-09-02T23:36:00Z,235.95,236.0,235.8,235.9,2635
AAPL,2025-09-02T23:37:00Z,235.9,235.92,235.86,235.92,512
AAPL,2025-09-02T23:38:00Z,235.92,236.0,235.85,235.85,953
AAPL,2025-09-02T23:39:00Z,235.9,236.32,235.85,235.85,5799
AAPL,2025-09-02T23:40:00Z,235.86,235.95,235.85,235.9,3293
AAPL,2025-09-02T23:41:00Z,235.9,235.94,235.85,235.9,122
AAPL,2025-09-02T23:42:00Z,235.95,235.95,235.94,235.9499,2330
AAPL,2025-09-02T23:43:00Z,235.9,235.999,235.86,235.95,3223
AAPL,2025-09-02T23:44:00Z,235.95,235.95,235.86,235.95,683
AAPL,2025-09-02T23:45:00Z,235.86,235.95,235.85,235.95,625
AAPL,2025-09-02T23:46:00Z,235.86,235.95,235.85,235.9,709
AAPL,2025-09-02T23:47:00Z,235.85,235.9,235.85,235.85,1019
AAPL,2025-09-02T23:48:00Z,235.85,235.9,235.85,235.86,2669
AAPL,2025-09-02T23:49:00Z,235.8545,235.9,235.85,235.87,6884
AAPL,2025-09-02T23:50:00Z,235.851,235.89,235.85,235.89,413
AAPL,2025-09-02T23:51:00Z,235.8525,235.8987,235.8501,235.86,338
AAPL,2025-09-02T23:52:00Z,235.88,236.1,235.86,235.95,8482
AAPL,2025-09-02T23:53:00Z,236.08,236.1,235.85,236.0,1755
AAPL,2025-09-02T23:54:00Z,236.0,236.0983,235.85,236.0983,1378
AAPL,2025-09-02T23:55:00Z,236.01,236.1,235.85,236.0,1635
AAPL,2025-09-02T23:56:00Z,235.9,236.32,235.85,236.3,8062
AAPL,2025-09-02T23:57:00Z,236.32,236.44,236.04,236.33,8997
AAPL,2025-09-02T23:58:00Z,236.2667,236.5,236.06,236.5,13348
AAPL,2025-09-02T23:59:00Z,236.5,236.98,236.33,236.8,12042
AAPL,2025-09-03T08:00:00Z,235.95,236.0,235.0,235.65,4038
AAPL,2025-09-03T08:01:00Z,235.65,235.67,235.5,235.67,1474
AAPL,2025-09-03T08:02:00Z,235.58,235.69,235.56,235.63,1918
AAPL,2025-09-03T08:03:00Z,235.66,235.7,235.59,235.7,1741
AAPL,2025-09-03T08:04:00Z,235.7,235.8,235.61,235.71,3657
AAPL,2025-09-03T08:05:00Z,235.76,235.79,235.61,235.65,2691
AAPL,2025-09-03T08:06:00Z,235.67,235.68,235.6,235.61,535
AAPL,2025-09-03T08:07:00Z,235.64,235.69,235.59,235.63,1575
AAPL,2025-09-03T08:08:00Z,235.61,235.68,235.5,235.65,2828
AAPL,2025-09-03T08:09:00Z,235.65,235.69,235.62,235.66,1092
AAPL,2025-09-03T08:10:00Z,235.68,235.69,235.62,235.68,1254
AAPL,2025-09-03T08:11:00Z,235.68,235.69,235.65,235.69,1380
AAPL,2025-09-03T08:12:00Z,235.66,235.7,235.64,235.64,1678
AAPL,2025-09-03T08:13:00Z,235.66,235.89,235.66,235.89,3708
AAPL,2025-09-03T08:14:00Z,235.88,235.93,235.85,235.92,1293
AAPL,2025-09-03T08:15:00Z,235.92,235.92,235.84,235.87,1600
AAPL,2025-09-03T08:16:00Z,235.87,235.9,235.84,235.9,258
AAPL,2025-09-03T08:17:00Z,235.89,235.9,235.88,235.88,95
AAPL,2025-09-03T08:18:00Z,235.89,235.89,235.81,235.84,1010
AAPL,2025-09-03T08:19:00Z,235.89,235.97,235.88,235.97,1955
AAPL,2025-09-03T08:20:00Z,235.94,236.06,235.94,236.06,4742
AAPL,2025-09-03T08:21:00Z,236.1,236.16,236.05,236.09,1088
AAPL,2025-09-03T08:22:00Z,236.13,236.13,235.96,236.05,1988
AAPL,2025-09-03T08:23:00Z,236.01,236.2,236.01,236.18,2523
AAPL,2025-09-03T08:24:00Z,236.19,236.2,236.11,236.11,734
AAPL,2025-09-03T08:25:00Z,236.1,236.17,236.09,236.15,2854
AAPL,2025-09-03T08:26:00Z,236.15,236.15,236.09,236.1,220
AAPL,2025-09-03T08:27:00Z,236.1,236.1,236.0,236.0,466
AAPL,2025-09-03T08:28:00Z,236.01,236.05,236.0,236.04,503
AAPL,2025-09-03T08:29:00Z,236.02,236.05,236.02,236.02,1007
AAPL,2025-09-03T08:30:00Z,236.01,236.09,236.0,236.07,2685
AAPL,2025-09-03T08:31:00Z,236.1,236.17,236.1,236.17,467
AAPL,2025-09-03T08:32:00Z,236.15,236.15,236.1,236.12,1844
AAPL,2025-09-03T08:33:00Z,236.13,236.13,236.05,236.08,1540
AAPL,2025-09-03T08:34:00Z,236.08,236.09,236.01,236.05,1313
AAPL,2025-09-03T08:35:00Z,236.06,236.1,236.02,236.09,880
AAPL,2025-09-03T08:36:00Z,236.09,236.11,236.05,236.08,667
AAPL,2025-09-03T08:37:00Z,236.11,236.11,236.05,236.05,386
AAPL,2025-09-03T08:38:00Z,236.08,236.13,236.08,236.12,581
AAPL,2025-09-03T08:39:00Z,236.13,236.18,236.11,236.18,1406
AAPL,2025-09-03T08:40:00Z,236.18,236.2,236.14,236.17,369
AAPL,2025-09-03T08:41:00Z,236.19,236.19,236.13,236.13,574
AAPL,2025-09-03T08:42:00Z,236.15,236.16,236.1,236.14,276
AAPL,2025-09-03T08:43:00Z,236.12,236.16,236.1,236.16,1013
AAPL,2025-09-03T08:44:00Z,236.14,236.2,236.11,236.19,3120
AAPL,2025-09-03T08:45:00Z,236.16,236.16,236.14,236.16,175
AAPL,2025-09-03T08:46:00Z,236.16,236.16,236.1,236.15,444
AAPL,2025-09-03T08:47:00Z,236.16,236.16,236.16,236.16,16
AAPL,2025-09-03T08:48:00Z,236.17,236.17,236.14,236.14,8
AAPL,2025-09-03T08:49:00Z,236.13,236.15,236.1,236.12,55
AAPL,2025-09-03T08:50:00Z,236.11,236.11,236.09,236.1,103
AAPL,2025-09-03T08:51:00Z,236.09,236.11,236.05,236.08,494
AAPL,2025-09-03T08:52:00Z,236.07,236.11,236.07,236.1,114
AAPL,2025-09-03T08:53:00Z,236.1,236.12,236.07,236.12,802
AAPL,2025-09-03T08:54:00Z,236.12,236.12,236.09,236.12,42
AAPL,2025-09-03T08:55:00Z,236.09,236.09,236.07,236.09,93
AAPL,2025-09-03T08:56:00Z,236.08,236.1,236.08,236.09,646
AAPL,2025-09-03T08:57:00Z,236.08,236.2,236.08,236.16,1994
AAPL,2025-09-03T08:58:00Z,236.11,236.18,236.11,236.17,1142
AAPL,2025-09-03T08:59:00Z,236.17,236.2,236.17,236.2,363
AAPL,2025-09-03T09:00:00Z,236.2,236.2,236.17,236.17,146
AAPL,2025-09-03T09:01:00Z,236.17,236.3,236.17,236.29,1593
AAPL,2025-09-03T09:02:00Z,236.28,236.3,236.21,236.25,225
AAPL,2025-09-03T09:03:00Z,236.25,236.29,236.21,236.28,296
AAPL,2025-09-03T09:04:00Z,236.26,236.28,236.25,236.25,148
AAPL,2025-09-03T09:05:00Z,236.25,236.25,236.15,236.16,505
AAPL,2025-09-03T09:06:00Z,236.15,236.18,236.15,236.18,431
AAPL,2025-09-03T09:07:00Z,236.18,236.21,236.13,236.13,477
AAPL,2025-09-03T09:08:00Z,236.18,236.31,236.15,236.27,2531
AAPL,2025-09-03T09:09:00Z,236.25,236.3,236.21,236.21,872
AAPL,2025-09-03T09:10:00Z,236.18,236.2,236.13,236.16,1129
AAPL,2025-09-03T09:11:00Z,236.17,236.2,236.15,236.19,99
AAPL,2025-09-03T09:12:00Z,236.16,236.16,236.07,236.1,421
AAPL,2025-09-03T09:13:00Z,236.1,236.12,236.07,236.08,100
AAPL,2025-09-03T09:14:00Z,236.09,236.12,236.07,236.08,1294
AAPL,2025-09-03T09:15:00Z,236.07,236.12,236.07,236.08,1141
AAPL,2025-09-03T09:16:00Z,236.1,236.1,236.07,236.08,65
AAPL,2025-09-03T09:17:00Z,236.1,236.1,236.08,236.08,26
AAPL,2025-09-03T09:18:00Z,236.08,236.09,236.08,236.09,13
AAPL,2025-09-03T09:19:00Z,236.09,236.09,236.03,236.03,2215
AAPL,2025-09-03T09:20:00Z,236.04,236.1,236.02,236.08,1459
AAPL,2025-09-03T09:21:00Z,236.1,236.12,236.07,236.12,324
AAPL,2025-09-03T09:22:00Z,236.08,236.28,236.07,236.19,1398
AAPL,2025-09-03T09:23:00Z,236.18,236.18,236.15,236.17,182
AAPL,2025-09-03T09:24:00Z,236.18,236.27,236.17,236.2,791
AAPL,2025-09-03T09:25:00Z,236.2,236.22,236.19,236.2,110
AAPL,2025-09-03T09:26:00Z,236.2,236.24,236.2,236.2,106
AAPL,2025-09-03T09:27:00Z,236.25,236.27,236.2,236.21,34
AAPL,2025-09-03T09:28:00Z,236.26,236.27,236.23,236.26,238
AAPL,2025-09-03T09:29:00Z,236.24,236.34,236.24,236.33,1532
AAPL,2025-09-03T09:30:00Z,236.31,236.33,236.3,236.33,118
AAPL,2025-09-03T09:31:00Z,236.31,236.34,236.27,236.27,288
AAPL,2025-09-03T09:32:00Z,236.28,236.33,236.26,236.28,1463
AAPL,2025-09-03T09:33:00Z,236.3,236.3,236.3,236.3,26
AAPL,2025-09-03T09:34:00Z,236.3,236.33,236.22,236.28,1377
AAPL,2025-09-03T09:35:00Z,236.28,236.28,236.28,236.28,29
AAPL,2025-09-03T09:36:00Z,236.28,236.3,236.24,236.24,229
AAPL,2025-09-03T09:37:00Z,236.23,236.4,236.23,236.38,1605
AAPL,2025-09-03T09:38:00Z,236.34,236.4,236.32,236.37,1087
AAPL,2025-09-03T09:39:00Z,236.36,236.43,236.34,236.4,1403
AAPL,2025-09-03T09:40:00Z,236.43,236.5,236.4,236.49,1026
AAPL,2025-09-03T09:41:00Z,236.49,236.5,236.4,236.49,1948
AAPL,2025-09-03T09:42:00Z,236.49,236.56,236.48,236.56,2002
AAPL,2025-09-03T09:43:00Z,236.5,236.61,236.48,236.6,509
AAPL,2025-09-03T09:44:00Z,236.6,236.63,236.59,236.62,2010
AAPL,2025-09-03T09:45:00Z,236.65,236.78,236.65,236.73,4401
AAPL,2025-09-03T09:46:00Z,236.7,236.72,236.65,236.7,3035
AAPL,2025-09-03T09:47:00Z,236.68,236.75,236.67,236.7,4825
AAPL,2025-09-03T09:48:00Z,236.75,236.76,236.69,236.76,1417
AAPL,2025-09-03T09:49:00Z,236.73,236.78,236.71,236.75,140
AAPL,2025-09-03T09:50:00Z,236.77,236.79,236.75,236.76,942
AAPL,2025-09-03T09:51:00Z,236.76,236.79,236.74,236.74,957
AAPL,2025-09-03T09:52:00Z,236.77,236.85,236.77,236.81,3294
AAPL,2025-09-03T09:53:00Z,236.82,236.88,236.8,236.88,1402
AAPL,2025-09-03T09:54:00Z,236.88,236.9,236.85,236.9,390
AAPL,2025-09-03T09:55:00Z,236.9,237.22,236.88,237.03,8278
AAPL,2025-09-03T09:56:00Z,237.06,237.06,236.9,236.91,1960
AAPL,2025-09-03T09:57:00Z,236.92,237.09,236.81,237.04,3911
AAPL,2025-09-03T09:58:00Z,237.01,237.01,236.92,236.95,668
AAPL,2025-09-03T09:59:00Z,236.99,237.13,236.95,237.13,2439
AAPL,2025-09-03T10:00:00Z,237.11,237.16,237.09,237.15,899
AAPL,2025-09-03T10:01:00Z,237.16,237.26,237.12,237.19,1530
AAPL,2025-09-03T10:02:00Z,237.19,237.19,236.97,236.97,2091
AAPL,2025-09-03T10:03:00Z,236.99,237.06,236.97,237.02,2021
AAPL,2025-09-03T10:04:00Z,237.02,237.08,237.01,237.07,522
AAPL,2025-09-03T10:05:00Z,237.09,237.2,237.08,237.08,931
AAPL,2025-09-03T10:06:00Z,237.08,237.15,237.04,237.1,1235
AAPL,2025-09-03T10:07:00Z,237.1,237.12,237.07,237.1,1124
AAPL,2025-09-03T10:08:00Z,237.08,237.25,237.08,237.24,776
AAPL,2025-09-03T10:09:00Z,237.2,237.2,237.1,237.16,935
AAPL,2025-09-03T10:10:00Z,237.16,237.22,237.11,237.11,2079
AAPL,2025-09-03T10:11:00Z,237.15,237.27,237.15,237.24,2506
AAPL,2025-09-03T10:12:00Z,237.24,237.36,237.19,237.36,2985
AAPL,2025-09-03T10:13:00Z,237.32,237.37,237.22,237.22,2483
AAPL,2025-09-03T10:14:00Z,237.23,237.27,237.13,237.21,1988
AAPL,2025-09-03T10:15:00Z,237.21,237.3,237.21,237.3,974
AAPL,2025-09-03T10:16:00Z,237.3,237.31,237.25,237.25,1049
AAPL,2025-09-03T10:17:00Z,237.26,237.26,237.2,237.2,795
AAPL,2025-09-03T10:18:00Z,237.2,237.27,237.13,237.25,3918
AAPL,2025-09-03T10:19:00Z,237.25,237.29,237.25,237.27,2694
AAPL,2025-09-03T10:20:00Z,237.27,237.3,237.13,237.2,1405
AAPL,2025-09-03T10:21:00Z,237.2,237.21,237.15,237.15,1137
AAPL,2025-09-03T10:22:00Z,237.15,237.29,237.12,237.29,2479
AAPL,2025-09-03T10:23:00Z,237.27,237.35,237.2,237.25,2610
AAPL,2025-09-03T10:24:00Z,237.25,237.3,237.25,237.28,234
AAPL,2025-09-03T10:25:00Z,237.3,237.32,237.28,237.29,115
AAPL,2025-09-03T10:26:00Z,237.31,237.34,237.3,237.33,348
AAPL,2025-09-03T10:27:00Z,237.33,237.42,237.33,237.4,1785
AAPL,2025-09-03T10:28:00Z,237.4,237.65,237.4,237.65,4111
AAPL,2025-09-03T10:29:00Z,237.64,237.76,237.52,237.75,5328
AAPL,2025-09-03T10:30:00Z,237.73,237.78,237.57,237.76,5042
AAPL,2025-09-03T10:31:00Z,237.69,237.69,237.51,237.64,3156
AAPL,2025-09-03T10:32:00Z,237.6,237.62,237.51,237.56,2337
AAPL,2025-09-03T10:33:00Z,237.51,237.65,237.51,237.59,1055
AAPL,2025-09-03T10:34:00Z,237.63,237.64,237.51,237.51,338
AAPL,2025-09-03T10:35:00Z,237.51,237.54,237.45,237.46,1557
AAPL,2025-09-03T10:36:00Z,237.46,237.64,237.45,237.45,2818
AAPL,2025-09-03T10:37:00Z,237.47,237.5,237.43,237.5,874
AAPL,2025-09-03T10:38:00Z,237.46,237.55,237.42,237.55,783
AAPL,2025-09-03T10:39:00Z,237.5,237.59,237.5,237.58,580
AAPL,2025-09-03T10:40:00Z,237.58,237.58,237.4,237.44,3505
AAPL,2025-09-03T10:41:00Z,237.4,237.44,237.4,237.43,905
AAPL,2025-09-03T10:42:00Z,237.43,237.43,237.35,237.38,1792
AAPL,2025-09-03T10:43:00Z,237.35,237.38,237.35,237.35,498
AAPL,2025-09-03T10:44:00Z,237.35,237.35,237.3,237.31,1044
AAPL,2025-09-03T10:45:00Z,237.32,237.32,237.27,237.29,915
AAPL,2025-09-03T10:46:00Z,237.3,237.4,237.0,237.36,6328
AAPL,2025-09-03T10:47:00Z,237.36,237.4,237.31,237.31,2214
AAPL,2025-09-03T10:48:00Z,237.31,237.35,237.26,237.26,297
AAPL,2025-09-03T10:49:00Z,237.32,237.32,237.25,237.3,136
AAPL,2025-09-03T10:50:00Z,237.3,237.32,237.19,237.21,1699
AAPL,2025-09-03T10:51:00Z,237.2,237.34,237.19,237.32,4719
AAPL,2025-09-03T10:52:00Z,237.33,237.38,237.33,237.37,1405
AAPL,2025-09-03T10:53:00Z,237.37,237.4,237.31,237.35,1399
AAPL,2025-09-03T10:54:00Z,237.35,237.59,237.35,237.56,11923
AAPL,2025-09-03T10:55:00Z,237.57,237.97,237.57,237.73,12631
AAPL,2025-09-03T10:56:00Z,237.76,237.84,237.7,237.7,2991
AAPL,2025-09-03T10:57:00Z,237.71,237.8,237.7,237.74,6597
AAPL,2025-09-03T10:58:00Z,237.75,237.77,237.7,237.77,2130
AAPL,2025-09-03T10:59:00Z,237.76,237.78,237.6,237.63,4260
AAPL,2025-09-03T11:00:00Z,237.63,237.78,237.6,237.65,7821
AAPL,2025-09-03T11:01:00Z,237.7,237.74,237.66,237.7,2148
AAPL,2025-09-03T11:02:00Z,237.68,237.73,237.66,237.72,1355
AAPL,2025-09-03T11:03:00Z,237.74,238.04,237.74,238.04,10262
AAPL,2025-09-03T11:04:00Z,238.05,238.51,238.05,238.15,17189
AAPL,2025-09-03T11:05:00Z,238.11,238.35,238.11,238.25,810
AAPL,2025-09-03T11:06:00Z,238.22,238.33,238.12,238.12,1620
AAPL,2025-09-03T11:07:00Z,238.11,238.24,238.01,238.12,8366
AAPL,2025-09-03T11:08:00Z,238.13,238.18,237.8,237.89,5673
AAPL,2025-09-03T11:09:00Z,237.88,238.49,237.88,238.3,9846
AAPL,2025-09-03T11:10:00Z,238.37,238.57,238.25,238.53,6811
AAPL,2025-09-03T11:11:00Z,238.55,238.9,238.5,238.71,13148
AAPL,2025-09-03T11:12:00Z,238.7,238.79,238.5,238.68,12297
AAPL,2025-09-03T11:13:00Z,238.7,239.18,238.63,238.92,41223
AAPL,2025-09-03T11:14:00Z,238.99,239.12,238.75,238.83,50246
AAPL,2025-09-03T11:15:00Z,238.88,238.9,238.74,238.77,30787
AAPL,2025-09-03T11:16:00Z,238.79,239.12,238.75,239.05,12488
AAPL,2025-09-03T11:17:00Z,239.06,239.17,238.99,239.0,6568
AAPL,2025-09-03T11:18:00Z,239.0,239.17,238.97,239.0,4615
AAPL,2025-09-03T11:19:00Z,238.96,239.01,238.62,238.64,6408
AAPL,2025-09-03T11:20:00Z,238.68,239.33,238.6,239.28,20327
AAPL,2025-09-03T11:21:00Z,239.26,239.29,239.08,239.1,674
AAPL,2025-09-03T11:22:00Z,239.03,239.2,239.02,239.12,5420
AAPL,2025-09-03T11:23:00Z,239.12,239.14,239.0,239.1,7871
AAPL,2025-09-03T11:24:00Z,239.11,239.35,239.0,239.32,12425
AAPL,2025-09-03T11:25:00Z,239.33,239.43,239.23,239.31,10723
AAPL,2025-09-03T11:26:00Z,239.3,239.31,238.84,239.03,33319
AAPL,2025-09-03T11:27:00Z,239.06,239.18,239.0,239.13,2983
AAPL,2025-09-03T11:28:00Z,239.09,239.17,238.77,238.84,6455
AAPL,2025-09-03T11:29:00Z,238.77,238.85,238.73,238.74,2751
AAPL,2025-09-03T11:30:00Z,238.66,238.85,238.6,238.71,4658
AAPL,2025-09-03T11:31:00Z,238.71,238.73,238.53,238.63,7655
AAPL,2025-09-03T11:32:00Z,238.54,238.59,238.51,238.53,2562
AAPL,2025-09-03T11:33:00Z,238.52,238.75,238.5,238.68,27621
AAPL,2025-09-03T11:34:00Z,238.7,238.83,238.6,238.79,6333
AAPL,2025-09-03T11:35:00Z,238.83,238.92,238.66,238.89,7237
AAPL,2025-09-03T11:36:00Z,238.89,238.99,238.75,238.85,5840
AAPL,2025-09-03T11:37:00Z,238.84,238.85,238.64,238.77,5812
AAPL,2025-09-03T11:38:00Z,238.71,238.82,238.62,238.74,7748
AAPL,2025-09-03T11:39:00Z,238.72,238.8,238.7,238.7,810
AAPL,2025-09-03T11:40:00Z,238.7,238.8,238.67,238.7,7025
AAPL,2025-09-03T11:41:00Z,238.72,238.73,238.61,238.65,3251
AAPL,2025-09-03T11:42:00Z,238.68,238.78,238.61,238.71,6422
AAPL,2025-09-03T11:43:00Z,238.68,238.8,238.61,238.75,11632
AAPL,2025-09-03T11:44:00Z,238.8,238.8,238.74,238.75,3307
AAPL,2025-09-03T11:45:00Z,238.76,238.8,238.75,238.77,1803
AAPL,2025-09-03T11:46:00Z,238.8,238.8,238.65,238.73,11317
AAPL,2025-09-03T11:47:00Z,238.76,238.76,238.72,238.76,112
AAPL,2025-09-03T11:48:00Z,238.75,238.76,238.66,238.74,554
AAPL,2025-09-03T11:49:00Z,238.73,238.76,238.4,238.5,17017
AAPL,2025-09-03T11:50:00Z,238.57,238.57,238.5,238.51,3034
AAPL,2025-09-03T11:51:00Z,238.5,238.51,238.24,238.3,20626
AAPL,2025-09-03T11:52:00Z,238.28,238.32,238.28,238.3,2702
AAPL,2025-09-03T11:53:00Z,238.32,238.42,238.32,238.4,2748
AAPL,2025-09-03T11:54:00Z,238.35,238.45,238.32,238.34,1698
AAPL,2025-09-03T11:55:00Z,238.32,238.4,238.24,238.38,7886
AAPL,2025-09-03T11:56:00Z,238.36,238.39,238.19,238.24,6127
AAPL,2025-09-03T11:57:00Z,238.26,238.34,238.2,238.34,4118
AAPL,2025-09-03T11:58:00Z,238.34,238.34,238.17,238.2,8318
AAPL,2025-09-03T11:59:00Z,238.2,238.28,238.15,238.26,7407
AAPL,2025-09-03T12:00:00Z,238.28,239.47,229.72,238.39,274876
AAPL,2025-09-03T12:01:00Z,235.7,238.6,235.33,238.59,10800
AAPL,2025-09-03T12:02:00Z,238.6003,238.7,229.72,238.5797,13299
AAPL,2025-09-03T12:03:00Z,238.54,238.62,238.5,238.55,2518
AAPL,2025-09-03T12:04:00Z,238.5989,238.6,238.5,238.5117,3320
AAPL,2025-09-03T12:05:00Z,238.54,238.54,229.72,238.4505,4092
AAPL,2025-09-03T12:06:00Z,238.46,238.46,238.3,238.39,5914
AAPL,2025-09-03T12:07:00Z,238.31,238.39,238.1992,238.35,5635
AAPL,2025-09-03T12:08:00Z,238.35,238.35,238.11,238.14,3340
AAPL,2025-09-03T12:09:00Z,238.15,238.3,238.05,238.2,10612
AAPL,2025-09-03T12:10:00Z,238.3,238.3,238.1,238.11,9294
AAPL,2025-09-03T12:11:00Z,238.2,238.2638,238.1,238.15,3495
AAPL,2025-09-03T12:12:00Z,238.11,238.2138,238.0,238.1,8053
AAPL,2025-09-03T12:13:00Z,238.07,238.22,238.05,238.05,5054
AAPL,2025-09-03T12:14:00Z,238.05,238.3,238.05,238.2,5625
AAPL,2025-09-03T12:15:00Z,238.13,238.2,238.0,238.16,8580
AAPL,2025-09-03T12:16:00Z,238.11,238.3,238.0,238.0,2976
AAPL,2025-09-03T12:17:00Z,238.0236,238.23,238.0,238.1,5263
AAPL,2025-09-03T12:18:00Z,238.08,238.8,238.08,238.26,39402
AAPL,2025-09-03T12:19:00Z,238.32,238.6,238.25,238.33,7370
AAPL,2025-09-03T12:20:00Z,238.49,238.5,238.3,238.42,7697
AAPL,2025-09-03T12:21:00Z,238.4,238.45,238.3,238.3167,4228
AAPL,2025-09-03T12:22:00Z,238.3012,238.43,238.3,238.33,6046
AAPL,2025-09-03T12:23:00Z,238.34,238.3881,238.0,238.13,10826
AAPL,2025-09-03T12:24:00Z,238.12,238.3,238.0005,238.1,2089
AAPL,2025-09-03T12:25:00Z,238.15,238.15,237.9,237.9,16559
AAPL,2025-09-03T12:26:00Z,237.92,238.07,237.9,237.93,11173
AAPL,2025-09-03T12:27:00Z,237.93,238.24,237.91,238.14,7222
AAPL,2025-09-03T12:28:00Z,238.16,238.3,238.1,238.23,9314
AAPL,2025-09-03T12:29:00Z,238.23,238.3,238.12,238.15,1681
AAPL,2025-09-03T12:30:00Z,238.15,238.2,237.9,238.02,8930
AAPL,2025-09-03T12:31:00Z,237.96,238.1,237.8,237.82,12846
AAPL,2025-09-03T12:32:00Z,237.8992,237.94,237.65,237.84,12191
AAPL,2025-09-03T12:33:00Z,237.77,237.99,237.74,237.89,4759
AAPL,2025-09-03T12:34:00Z,237.7831,237.94,237.71,237.8,5616
AAPL,2025-09-03T12:35:00Z,237.75,237.95,237.74,237.92,2298
AAPL,2025-09-03T12:36:00Z,237.85,238.2,237.84,237.84,6437
AAPL,2025-09-03T12:37:00Z,237.91,237.94,237.72,237.94,5811
AAPL,2025-09-03T12:38:00Z,237.95,238.0,237.8,237.87,2040
AAPL,2025-09-03T12:39:00Z,237.87,237.99,237.85,237.98,2956
AAPL,2025-09-03T12:40:00Z,237.92,238.1535,237.83,237.96,4404
AAPL,2025-09-03T12:41:00Z,238.04,238.3,238.0,238.1101,8589
AAPL,2025-09-03T12:42:00Z,238.18,238.25,237.94,238.03,6112
AAPL,2025-09-03T12:43:00Z,237.95,238.3,237.9,238.3,6282
AAPL,2025-09-03T12:44:00Z,238.24,238.2881,238.1,238.18,3016
AAPL,2025-09-03T12:45:00Z,238.11,238.2,238.0,238.15,5828
AAPL,2025-09-03T12:46:00Z,238.15,238.29,238.12,238.2448,3140
AAPL,2025-09-03T12:47:00Z,238.28,238.3,238.0,238.28,5808
AAPL,2025-09-03T12:48:00Z,238.22,238.3,238.0,238.22,2854
AAPL,2025-09-03T12:49:00Z,238.24,238.3,238.15,238.2109,9715
AAPL,2025-09-03T12:50:00Z,238.2383,238.32,238.23,238.27,5719
AAPL,2025-09-03T12:51:00Z,238.27,238.3,238.07,238.1,12171
AAPL,2025-09-03T12:52:00Z,238.098,238.2,238.0,238.07,9962
AAPL,2025-09-03T12:53:00Z,238.0701,238.15,238.04,238.0501,1782
AAPL,2025-09-03T12:54:00Z,238.0501,238.14,237.99,238.01,9839
AAPL,2025-09-03T12:55:00Z,238.09,238.14,237.9,237.94,5634
AAPL,2025-09-03T12:56:00Z,237.99,238.11,237.88,238.11,7552
AAPL,2025-09-03T12:57:00Z,238.11,238.15,237.9,238.09,4684
AAPL,2025-09-03T12:58:00Z,238.07,238.1,237.9346,237.94,4923
AAPL,2025-09-03T12:59:00Z,237.94,237.95,237.76,237.8,11921
AAPL,2025-09-03T13:00:00Z,237.79,237.86,237.7,237.86,13111
AAPL,2025-09-03T13:01:00Z,237.84,237.9,237.75,237.89,12993
AAPL,2025-09-03T13:02:00Z,237.89,237.9,237.8,237.88,4321
AAPL,2025-09-03T13:03:00Z,237.9,238.0,237.8,237.99,13159
AAPL,2025-09-03T13:04:00Z,237.89,238.3,237.89,238.28,34478
AAPL,2025-09-03T13:05:00Z,238.27,238.75,238.18,238.68,68932
AAPL,2025-09-03T13:06:00Z,238.7499,238.7499,238.36,238.68,29660
AAPL,2025-09-03T13:07:00Z,238.68,238.7,238.25,238.39,18647
AAPL,2025-09-03T13:08:00Z,238.38,238.4,238.1502,238.2498,9289
AAPL,2025-09-03T13:09:00Z,238.2,238.39,238.2,238.29,4937
AAPL,2025-09-03T13:10:00Z,238.25,238.3,238.15,238.2,6942
AAPL,2025-09-03T13:11:00Z,238.2,238.3,238.02,238.094,3271
AAPL,2025-09-03T13:12:00Z,238.0988,238.16,237.75,237.99,14658
AAPL,2025-09-03T13:13:00Z,237.96,238.1,237.7,237.72,11874
AAPL,2025-09-03T13:14:00Z,237.77,237.89,237.66,237.75,9370
AAPL,2025-09-03T13:15:00Z,237.7,237.84,237.65,237.67,8313
AAPL,2025-09-03T13:16:00Z,237.7,237.79,237.61,237.61,12394
AAPL,2025-09-03T13:17:00Z,237.7,237.79,237.56,237.7101,6580
AAPL,2025-09-03T13:18:00Z,237.65,237.72,237.25,237.33,20887
AAPL,2025-09-03T13:19:00Z,237.35,237.51,237.33,237.41,11914
AAPL,2025-09-03T13:20:00Z,237.41,237.62,237.37,237.6,14581
AAPL,2025-09-03T13:21:00Z,237.65,237.7,237.48,237.59,10463
AAPL,2025-09-03T13:22:00Z,237.57,237.79,237.47,237.51,7227
AAPL,2025-09-03T13:23:00Z,237.48,237.6487,237.24,237.38,19673
AAPL,2025-09-03T13:24:00Z,237.33,237.44,237.16,237.38,16615
AAPL,2025-09-03T13:25:00Z,237.3,237.36,236.6,237.14,77547
AAPL,2025-09-03T13:26:00Z,237.13,237.37,237.01,237.02,30011
AAPL,2025-09-03T13:27:00Z,237.02,237.2,236.98,237.14,57807
AAPL,2025-09-03T13:28:00Z,237.12,237.3467,237.06,237.2,30175
AAPL,2025-09-03T13:29:00Z,237.13,237.36,237.0928,237.17,34884
